country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Karnataka,Bengaluru,"Jigani, Bengaluru - KSPCB","26-02-2026 19:00:00",12.7816279,77.6299145,OZONE,21,23,22
India,Karnataka,Bengaluru,"Peenya, Bengaluru - CPCB","26-02-2026 19:00:00",13.0270199,77.494094,NO2,22,32,26
India,Karnataka,Bengaluru,"Peenya, Bengaluru - CPCB","26-02-2026 19:00:00",13.0270199,77.494094,CO,6,28,12
India,Karnataka,Bengaluru,"RVCE-Mailasandra, Bengaluru - KSPCB","26-02-2026 19:00:00",12.921418,77.502466,OZONE,23,25,23
India,Karnataka,Bengaluru,"Sanegurava Halli, Bengaluru - KSPCB","26-02-2026 19:00:00",12.990328,77.5431385,CO,17,60,31
India,Karnataka,Bengaluru,"Shivapura_Peenya, Bengaluru - KSPCB","26-02-2026 19:00:00",13.0246342,77.5080115,SO2,4,6,5
India,Gujarat,Vadodara,"Bapunagar, Vadodara - Nexteng Enviro","26-02-2026 19:00:00",22.320153,73.216285,NO2,1,57,19
India,Gujarat,Vadodara,"Bapunagar, Vadodara - Nexteng Enviro","26-02-2026 19:00:00",22.320153,73.216285,SO2,8,26,17
India,Gujarat,Vadodara,"Bapunagar, Vadodara - Nexteng Enviro","26-02-2026 19:00:00",22.320153,73.216285,OZONE,2,10,9
India,Haryana,Ambala,"Patti Mehar, Ambala - HSPCB","26-02-2026 19:00:00",30.379589,76.778328,NO2,8,11,10
India,Haryana,Bahadurgarh,"Arya Nagar, Bahadurgarh - HSPCB","26-02-2026 19:00:00",28.6701,76.9254,PM2.5,NA,NA,NA
India,Haryana,Bahadurgarh,"Arya Nagar, Bahadurgarh - HSPCB","26-02-2026 19:00:00",28.6701,76.9254,CO,NA,NA,NA
India,Haryana,Ballabgarh,"Nathu Colony, Ballabgarh - HSPCB","26-02-2026 19:00:00",28.3419248,77.319699,PM2.5,33,269,161
India,Haryana,Ballabgarh,"Nathu Colony, Ballabgarh - HSPCB","26-02-2026 19:00:00",28.3419248,77.319699,NH3,3,3,3
India,Karnataka,Bengaluru,"BTM Layout, Bengaluru - CPCB","26-02-2026 19:00:00",12.9135218,77.5950804,PM10,76,77,77
India,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB","26-02-2026 19:00:00",12.951913,77.539784,PM2.5,17,85,48
India,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB","26-02-2026 19:00:00",12.951913,77.539784,NH3,1,15,9
India,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB","26-02-2026 19:00:00",12.9756843,77.5660749,PM10,105,106,106
India,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB","26-02-2026 19:00:00",13.029152,77.585901,OZONE,6,24,20
India,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB","26-02-2026 19:00:00",12.938539,77.590100,NO2,18,83,35
India,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB","26-02-2026 19:00:00",12.938539,77.590100,CO,8,43,17
India,Haryana,Ballabgarh,"Nathu Colony, Ballabgarh - HSPCB","26-02-2026 19:00:00",28.3419248,77.319699,CO,17,102,37
India,Haryana,Bhiwani,"H.B. Colony, Bhiwani - HSPCB","26-02-2026 19:00:00",28.806223,76.141105,OZONE,1,31,14
India,Haryana,"Charkhi Dadri","Mini Secretariat, Charkhi Dadri - HSPCB","26-02-2026 19:00:00",28.593883,76.270653,SO2,10,12,11
India,Haryana,Dharuhera,"Municipal Corporation Office, Dharuhera -  HSPCB","26-02-2026 19:00:00",28.206800,76.799700,PM2.5,84,341,246
India,Haryana,Dharuhera,"Municipal Corporation Office, Dharuhera -  HSPCB","26-02-2026 19:00:00",28.206800,76.799700,NH3,10,30,21
India,Haryana,Dharuhera,"Municipal Corporation Office, Dharuhera -  HSPCB","26-02-2026 19:00:00",28.206800,76.799700,CO,54,103,82
India,Haryana,Kurukshetra,"Sector-7, Kurukshetra - HSPCB","26-02-2026 19:00:00",29.966942,76.875879,PM10,152,230,176
India,Haryana,Mandikhera,"General Hospital, Mandikhera(Nuh) - HSPCB","26-02-2026 19:00:00",27.9002,76.9938,NO2,19,23,21
India,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB","26-02-2026 19:00:00",28.360699,76.936090,PM2.5,41,433,247
India,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB","26-02-2026 19:00:00",28.360699,76.936090,OZONE,5,52,30
India,Haryana,Narnaul,"Shastri Nagar, Narnaul - HSPCB","26-02-2026 19:00:00",28.060249,76.113115,SO2,4,6,5
India,Haryana,Panchkula,"Sector-6, Panchkula - HSPCB ","26-02-2026 19:00:00",30.7057778,76.8531805555555,CO,2,10,6
India,Haryana,Panchkula,"Sector-6, Panchkula - HSPCB ","26-02-2026 19:00:00",30.7057778,76.8531805555555,OZONE,1,49,24
India,Haryana,Panipat,"Sector-18, Panipat - HSPCB","26-02-2026 19:00:00",29.432304,76.972765,PM2.5,142,308,212
India,Haryana,Panipat,"Sector-18, Panipat - HSPCB","26-02-2026 19:00:00",29.432304,76.972765,OZONE,29,30,30
India,Haryana,Rohtak,"MD University, Rohtak - HSPCB","26-02-2026 19:00:00",28.52123,76.37138,PM10,71,138,105
India,"Madhya Pradesh",Indore,"Chhoti Gwaltoli, Indore - MPPCB","26-02-2026 19:00:00",22.4310,75.5213,SO2,16,26,19
India,"Madhya Pradesh",Indore,"Maguda Nagar, Indore - IMC","26-02-2026 19:00:00",22.7524,75.8872,PM2.5,39,196,86
India,"Madhya Pradesh",Indore,"Maguda Nagar, Indore - IMC","26-02-2026 19:00:00",22.7524,75.8872,SO2,11,14,13
India,"Madhya Pradesh",Indore,"Maguda Nagar, Indore - IMC","26-02-2026 19:00:00",22.7524,75.8872,OZONE,19,48,25
India,"Madhya Pradesh",Indore,"Regional Park, Indore - IMC","26-02-2026 19:00:00",22.6780,75.8559,PM2.5,25,218,71
India,"Madhya Pradesh",Indore,"Regional Park, Indore - IMC","26-02-2026 19:00:00",22.6780,75.8559,PM10,17,100,45
India,"Madhya Pradesh",Indore,"Regional Park, Indore - IMC","26-02-2026 19:00:00",22.6780,75.8559,CO,2,40,6
India,"Madhya Pradesh",Indore,"Residency Area, Indore - IMC","26-02-2026 19:00:00",22.7084,75.8815,PM2.5,33,108,63
India,"Madhya Pradesh",Indore,"Residency Area, Indore - IMC","26-02-2026 19:00:00",22.7084,75.8815,NO2,15,26,26
India,"Madhya Pradesh",Indore,"Residency Area, Indore - IMC","26-02-2026 19:00:00",22.7084,75.8815,SO2,2,3,3
India,"Madhya Pradesh",Jabalpur,"Govindh Bhavan Colony, Jabalpur - JMC","26-02-2026 19:00:00",23.163174,79.973061,PM10,35,58,46
India,"Madhya Pradesh",Jabalpur,"Govindh Bhavan Colony, Jabalpur - JMC","26-02-2026 19:00:00",23.163174,79.973061,SO2,5,7,6
India,"Madhya Pradesh",Jabalpur,"Govindh Bhavan Colony, Jabalpur - JMC","26-02-2026 19:00:00",23.163174,79.973061,CO,21,36,23
India,"Madhya Pradesh",Jabalpur,"Gupteshwar, Jabalpur - JMC","26-02-2026 19:00:00",23.142888,79.916147,PM2.5,20,90,46
India,"Madhya Pradesh",Ujjain,"Mahashweta Nagar, Ujjain - MPPCB","26-02-2026 19:00:00",23.1633321,75.800225,NH3,6,16,12
India,"Madhya Pradesh",Ujjain,"Mahashweta Nagar, Ujjain - MPPCB","26-02-2026 19:00:00",23.1633321,75.800225,CO,15,103,23
India,Maharashtra,Ahmednagar,"Tarakpur, Ahmednagar - MPCB","26-02-2026 19:00:00",19.10122,74.73339,OZONE,6,97,82
India,Maharashtra,Akola,"Ramdaspeth, Akola - MPCB","26-02-2026 19:00:00",20.719516,77.000253,PM10,52,180,89
India,Maharashtra,Amravati,"Shivneri Colony, Amravati - MPCB","26-02-2026 19:00:00",20.9402359,77.7895248,CO,14,29,17
India,Maharashtra,Amravati,"Shri Shivaji Science College, Amravati - MPCB","26-02-2026 19:00:00",20.939198,77.765701,CO,30,96,40
India,Maharashtra,Amravati,"Shri Shivaji Science College, Amravati - MPCB","26-02-2026 19:00:00",20.939198,77.765701,OZONE,10,83,71
India,Maharashtra,Aurangabad,"MIDC Chilkalthana, Aurangabad - MPCB","26-02-2026 19:00:00",19.875620,75.387310,PM2.5,28,82,50
India,Maharashtra,Aurangabad,"MIDC Chilkalthana, Aurangabad - MPCB","26-02-2026 19:00:00",19.875620,75.387310,NH3,1,3,2
India,Maharashtra,Aurangabad,"MIDC Chilkalthana, Aurangabad - MPCB","26-02-2026 19:00:00",19.875620,75.387310,SO2,11,56,20
India,Karnataka,Yadgir,"Collector Office, Yadgir - KSPCB","26-02-2026 19:00:00",16.7602,77.1428,NO2,7,34,17
India,Karnataka,Yadgir,"Collector Office, Yadgir - KSPCB","26-02-2026 19:00:00",16.7602,77.1428,NH3,1,2,2
India,Kerala,Eloor,"Udyogamandal, Eloor - Kerala PCB","26-02-2026 19:00:00",10.073232,76.302765,NO2,6,7,6
India,Kerala,Kannur,"Thavakkara, Kannur - Kerala PCB","26-02-2026 19:00:00",11.875000,75.373200,NO2,15,16,15
India,Kerala,Kannur,"Thavakkara, Kannur - Kerala PCB","26-02-2026 19:00:00",11.875000,75.373200,CO,18,21,20
India,Kerala,Kannur,"Thavakkara, Kannur - Kerala PCB","26-02-2026 19:00:00",11.875000,75.373200,OZONE,27,31,29
India,Kerala,Kollam,"Polayathode, Kollam - Kerala PCB","26-02-2026 19:00:00",8.8787,76.6073,NH3,NA,NA,NA
India,Kerala,Thiruvananthapuram,"Kariavattom, Thiruvananthapuram - Kerala PCB","26-02-2026 19:00:00",8.563700,76.886500,CO,20,24,22
India,Kerala,Thiruvananthapuram,"Kariavattom, Thiruvananthapuram - Kerala PCB","26-02-2026 19:00:00",8.563700,76.886500,OZONE,36,37,37
India,Kerala,Thiruvananthapuram,"Plammoodu, Thiruvananthapuram - Kerala PCB","26-02-2026 19:00:00",8.5149093,76.9435879,SO2,12,26,18
India,Kerala,Thrissur,"Corporation Ground, Thrissur - Kerala PCB","26-02-2026 19:00:00",10.532400,76.215900,PM10,52,78,67
India,Kerala,Thrissur,"Corporation Ground, Thrissur - Kerala PCB","26-02-2026 19:00:00",10.532400,76.215900,CO,8,13,11
India,"Madhya Pradesh",Bhopal,"Idgah Hills, Bhopal - MPPCB","26-02-2026 19:00:00",23.264759,77.381568,NO2,13,54,28
India,"Madhya Pradesh",Bhopal,"Idgah Hills, Bhopal - MPPCB","26-02-2026 19:00:00",23.264759,77.381568,CO,20,60,27
India,"Madhya Pradesh",Bhopal,"Paryavaran Parisar, Bhopal - MPPCB","26-02-2026 19:00:00",23.210494,77.425409,NO2,17,74,40
India,"Madhya Pradesh",Damoh,"Shrivastav Colony, Damoh - MPPCB","26-02-2026 19:00:00",23.81748678,79.446246,PM2.5,17,92,49
India,"Madhya Pradesh",Damoh,"Shrivastav Colony, Damoh - MPPCB","26-02-2026 19:00:00",23.81748678,79.446246,CO,12,19,15
India,"Madhya Pradesh",Pithampur,"Sector-2 Industrial Area, Pithampur - MPPCB","26-02-2026 19:00:00",22.624758,75.675238,SO2,29,49,36
India,"Madhya Pradesh",Pithampur,"Sector-2 Industrial Area, Pithampur - MPPCB","26-02-2026 19:00:00",22.624758,75.675238,CO,6,36,22
India,"Madhya Pradesh",Pithampur,"Sector-2 Industrial Area, Pithampur - MPPCB","26-02-2026 19:00:00",22.624758,75.675238,OZONE,30,153,135
India,"Madhya Pradesh",Ratlam,"Shasthri Nagar, Ratlam - IPCA Lab","26-02-2026 19:00:00",23.331731,75.045981,PM2.5,7,104,59
India,"Madhya Pradesh",Ratlam,"Shasthri Nagar, Ratlam - IPCA Lab","26-02-2026 19:00:00",23.331731,75.045981,NO2,12,56,30
India,"Madhya Pradesh",Sagar,"Deen Dayal Nagar, Sagar - MPPCB","26-02-2026 19:00:00",23.8640158,78.80289321,NO2,1,50,18
India,"Madhya Pradesh",Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB","26-02-2026 19:00:00",24.108970,82.645580,SO2,NA,NA,NA
India,"Madhya Pradesh",Jabalpur,"Gupteshwar, Jabalpur - JMC","26-02-2026 19:00:00",23.142888,79.916147,OZONE,6,109,93
India,"Madhya Pradesh",Jabalpur,"Marhatal, Jabalpur - MPPCB","26-02-2026 19:00:00",23.168606,79.932247,PM10,63,262,111
India,"Madhya Pradesh",Jabalpur,"Marhatal, Jabalpur - MPPCB","26-02-2026 19:00:00",23.168606,79.932247,OZONE,17,51,40
India,"Madhya Pradesh",Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB","26-02-2026 19:00:00",23.108440,77.511428,PM2.5,37,363,155
India,"Madhya Pradesh",Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB","26-02-2026 19:00:00",23.108440,77.511428,NO2,45,127,95
India,"Madhya Pradesh",Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB","26-02-2026 19:00:00",23.108440,77.511428,CO,13,68,24
India,Karnataka,Hubballi,"Lingaraj Nagar, Hubballi - KSPCB","26-02-2026 19:00:00",15.3714823,75.1160168,NO2,7,7,7
India,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB","26-02-2026 19:00:00",12.415911,75.735050,CO,10,20,16
India,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB","26-02-2026 19:00:00",12.21041,76.37376,PM10,38,91,57
India,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB","26-02-2026 19:00:00",12.21041,76.37376,NO2,12,28,20
India,Karnataka,Vijayapura,"Ibrahimpur, Vijayapura - KSPCB","26-02-2026 19:00:00",16.802639,75.722694,CO,NA,NA,NA
India,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB","26-02-2026 19:00:00",11.55358,76.55521,PM2.5,19,45,29
India,Karnataka,Chikkaballapur,"Chikkaballapur Rural, Chikkaballapur - KSPCB","26-02-2026 19:00:00",13.428828,77.731418,NH3,3,5,4
India,Karnataka,Dharwad,"Kalabhavan, Dharwad - KSPCB","26-02-2026 19:00:00",15.459706,75.008381,NO2,27,27,27
India,Karnataka,Dharwad,"Kalabhavan, Dharwad - KSPCB","26-02-2026 19:00:00",15.459706,75.008381,CO,48,71,50
India,Karnataka,Dharwad,"Kalabhavan, Dharwad - KSPCB","26-02-2026 19:00:00",15.459706,75.008381,OZONE,33,34,34
India,"Madhya Pradesh",Gwalior,"Deen Dayal Nagar, Gwalior - MPPCB","26-02-2026 19:00:00",26.259242,78.216432,NH3,2,8,5
India,"Madhya Pradesh",Gwalior,"Deen Dayal Nagar, Gwalior - MPPCB","26-02-2026 19:00:00",26.259242,78.216432,OZONE,29,132,105
India,"Madhya Pradesh",Indore,"Airport Area, Indore - IMC","26-02-2026 19:00:00",22.7289,75.8076,NO2,46,84,67
India,"Madhya Pradesh",Indore,"Airport Area, Indore - IMC","26-02-2026 19:00:00",22.7289,75.8076,CO,NA,NA,NA
India,"Madhya Pradesh",Indore,"Airport Area, Indore - IMC","26-02-2026 19:00:00",22.7289,75.8076,OZONE,5,16,12
India,Maharashtra,Kolhapur,"Shivaji University, Kolhapur - MPCB","26-02-2026 19:00:00",16.6870449,74.2505872,PM2.5,12,48,26
India,Maharashtra,Kolhapur,"Shivaji University, Kolhapur - MPCB","26-02-2026 19:00:00",16.6870449,74.2505872,PM10,17,39,25
India,Maharashtra,Kolhapur,"Sinchan Bhavan, Kolhapur - MPCB","26-02-2026 19:00:00",16.7143745,74.2426398,OZONE,1,41,34
India,Maharashtra,Latur,"Sawe Wadi, Latur - MPCB","26-02-2026 19:00:00",18.39963,76.57452,NH3,5,36,14
India,Maharashtra,Latur,"Sawe Wadi, Latur - MPCB","26-02-2026 19:00:00",18.39963,76.57452,CO,14,133,24
India,Maharashtra,Mahad,"Kamble Tarf Birwadi, Mahad - MPCB","26-02-2026 19:00:00",18.1023399,73.4783687,NO2,12,53,26
India,Maharashtra,Mahad,"Kamble Tarf Birwadi, Mahad - MPCB","26-02-2026 19:00:00",18.1023399,73.4783687,NH3,3,16,9
India,Maharashtra,Malegaon,"Mahesh Nagar, Malegaon - MPCB","26-02-2026 19:00:00",20.555712,74.529236,SO2,NA,NA,NA
India,Maharashtra,Malegaon,"Mahesh Nagar, Malegaon - MPCB","26-02-2026 19:00:00",20.555712,74.529236,OZONE,5,86,72
India,Maharashtra,Mira-Bhayandar,"Bhayandar West, Mira-Bhayandar - MPCB","26-02-2026 19:00:00",19.296481,72.840923,PM2.5,4,60,29
India,Maharashtra,Mumbai,"Navy Nagar-Colaba, Mumbai - IITM","26-02-2026 19:00:00",18.897756,72.813320,CO,7,36,14
India,Maharashtra,Mumbai,"Sewri, Mumbai - BMC","26-02-2026 19:00:00",19.000084,72.856730,PM2.5,NA,NA,NA
India,Maharashtra,Mumbai,"Sewri, Mumbai - BMC","26-02-2026 19:00:00",19.000084,72.856730,PM10,NA,NA,NA
India,Maharashtra,Mumbai,"Sewri, Mumbai - BMC","26-02-2026 19:00:00",19.000084,72.856730,NH3,NA,NA,NA
India,Maharashtra,Mumbai,"Sewri, Mumbai - BMC","26-02-2026 19:00:00",19.000084,72.856730,OZONE,2,13,10
India,Maharashtra,Mumbai,"Shivaji Nagar, Mumbai - BMC","26-02-2026 19:00:00",19.060498,72.923356,PM2.5,12,50,29
India,Maharashtra,Mumbai,"Shivaji Nagar, Mumbai - BMC","26-02-2026 19:00:00",19.060498,72.923356,NO2,7,21,12
India,Maharashtra,Mumbai,"Shivaji Nagar, Mumbai - BMC","26-02-2026 19:00:00",19.060498,72.923356,CO,10,39,18
India,Maharashtra,Mumbai,"Shivaji Nagar, Mumbai - BMC","26-02-2026 19:00:00",19.060498,72.923356,OZONE,1,12,9
India,Maharashtra,Mumbai,"Siddharth Nagar-Worli, Mumbai - IITM","26-02-2026 19:00:00",19.000083,72.813993,NH3,3,4,3
India,Maharashtra,Mumbai,"Sion, Mumbai - MPCB","26-02-2026 19:00:00",19.047000,72.874600,CO,NA,NA,NA
India,Maharashtra,Mumbai,"Deonar, Mumbai - IITM","26-02-2026 19:00:00",19.04946,72.9230,CO,16,86,20
India,Maharashtra,Mumbai,"Kandivali East, Mumbai - MPCB","26-02-2026 19:00:00",19.205800,72.868200,PM2.5,1,9,4
India,Maharashtra,Mumbai,"Kandivali East, Mumbai - MPCB","26-02-2026 19:00:00",19.205800,72.868200,PM10,34,85,54
India,Maharashtra,Mumbai,"Kandivali East, Mumbai - MPCB","26-02-2026 19:00:00",19.205800,72.868200,CO,21,22,22
India,Maharashtra,Mumbai,"Kandivali West, Mumbai - BMC","26-02-2026 19:00:00",19.215859,72.831718,NH3,1,3,2
India,Maharashtra,Mumbai,"Kherwadi_Bandra East, Mumbai - MPCB","26-02-2026 19:00:00",19.0632143,72.8456324,NO2,10,56,26
India,Maharashtra,Mumbai,"Kherwadi_Bandra East, Mumbai - MPCB","26-02-2026 19:00:00",19.0632143,72.8456324,CO,NA,NA,NA
India,Maharashtra,Mumbai,"Khindipada-Bhandup West, Mumbai - IITM","26-02-2026 19:00:00",19.1653323,72.922099,NO2,10,21,17
India,Maharashtra,Aurangabad,"MIDC Chilkalthana, Aurangabad - MPCB","26-02-2026 19:00:00",19.875620,75.387310,CO,9,84,20
India,Maharashtra,Aurangabad,"More Chowk Waluj, Aurangabad - MPCB","26-02-2026 19:00:00",19.8389439,75.244448,CO,13,101,39
India,Maharashtra,Aurangabad,"More Chowk Waluj, Aurangabad - MPCB","26-02-2026 19:00:00",19.8389439,75.244448,OZONE,59,93,84
India,Maharashtra,Aurangabad,"Rachnakar Colony, Aurangabad - MPCB","26-02-2026 19:00:00",19.863756,75.321188,PM2.5,41,276,104
India,Maharashtra,Aurangabad,"Rachnakar Colony, Aurangabad - MPCB","26-02-2026 19:00:00",19.863756,75.321188,NO2,13,101,43
India,Maharashtra,Badlapur,"Katrap, Badlapur - MPCB","26-02-2026 19:00:00",19.16485,73.23409,NO2,10,41,22
India,Maharashtra,Badlapur,"Katrap, Badlapur - MPCB","26-02-2026 19:00:00",19.16485,73.23409,NH3,3,8,5
India,Maharashtra,Badlapur,"Katrap, Badlapur - MPCB","26-02-2026 19:00:00",19.16485,73.23409,SO2,3,14,8
India,Maharashtra,Mira-Bhayandar,"Bhayandar West, Mira-Bhayandar - MPCB","26-02-2026 19:00:00",19.296481,72.840923,NO2,9,60,28
India,Maharashtra,Mira-Bhayandar,"Bhayandar West, Mira-Bhayandar - MPCB","26-02-2026 19:00:00",19.296481,72.840923,NH3,1,12,6
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - MPCB","26-02-2026 19:00:00",19.065931,72.862131,PM2.5,NA,NA,NA
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - MPCB","26-02-2026 19:00:00",19.065931,72.862131,SO2,NA,NA,NA
India,Maharashtra,Mumbai,"Borivali East, Mumbai - IITM","26-02-2026 19:00:00",19.23241,72.86895,PM2.5,15,151,46
India,Maharashtra,Mumbai,"Borivali East, Mumbai - IITM","26-02-2026 19:00:00",19.23241,72.86895,PM10,30,117,56
India,Maharashtra,Mumbai,"Borivali East, Mumbai - IITM","26-02-2026 19:00:00",19.23241,72.86895,NO2,12,32,18
India,Maharashtra,Mumbai,"Borivali East, Mumbai - MPCB","26-02-2026 19:00:00",19.2243333,72.8658113,PM2.5,7,27,17
India,Maharashtra,Mumbai,"Borivali East, Mumbai - MPCB","26-02-2026 19:00:00",19.2243333,72.8658113,SO2,15,20,17
India,Maharashtra,Mumbai,"Borivali East, Mumbai - MPCB","26-02-2026 19:00:00",19.2243333,72.8658113,CO,14,20,18
India,Maharashtra,Mumbai,"Byculla, Mumbai - BMC","26-02-2026 19:00:00",18.9767,72.8380,PM10,31,68,46
India,Maharashtra,Mumbai,"Byculla, Mumbai - BMC","26-02-2026 19:00:00",18.9767,72.8380,OZONE,2,14,12
India,Maharashtra,Mumbai,"Colaba, Mumbai - MPCB","26-02-2026 19:00:00",18.910000,72.820000,CO,57,62,58
India,Maharashtra,Mumbai,"Deonar, Mumbai - IITM","26-02-2026 19:00:00",19.04946,72.9230,PM2.5,4,82,41
India,Maharashtra,Mumbai,"Deonar, Mumbai - IITM","26-02-2026 19:00:00",19.04946,72.9230,PM10,61,150,92
India,Maharashtra,Bhiwandi,"Gokul Nagar, Bhiwandi - MPCB","26-02-2026 19:00:00",19.309073,73.057223,OZONE,12,87,58
India,Maharashtra,Boisar,"Khaira, Boisar - MPCB","26-02-2026 19:00:00",19.786089,72.757971,CO,8,59,13
India,Maharashtra,Chandrapur,"MIDC Khutala, Chandrapur - MPCB","26-02-2026 19:00:00",19.9775302,79.2337086,CO,36,42,39
India,Maharashtra,Dhule,"Deopur, Dhule - MPCB","26-02-2026 19:00:00",20.918946,74.776388,PM2.5,2,88,36
India,Maharashtra,Dhule,"Deopur, Dhule - MPCB","26-02-2026 19:00:00",20.918946,74.776388,SO2,1,18,7
India,Maharashtra,Dhule,"Deopur, Dhule - MPCB","26-02-2026 19:00:00",20.918946,74.776388,OZONE,35,67,55
India,Maharashtra,Mumbai,"Malad West, Mumbai - IITM","26-02-2026 19:00:00",19.19709,72.82204,NO2,20,87,43
India,Maharashtra,Mumbai,"Mazgaon, Mumbai - IITM","26-02-2026 19:00:00",18.96702,72.84214,OZONE,6,57,23
India,Maharashtra,Mumbai,"Mindspace-Malad West, Mumbai - MPCB","26-02-2026 19:00:00",19.1878657,72.8304069,PM10,27,230,51
India,Maharashtra,Mumbai,"Mindspace-Malad West, Mumbai - MPCB","26-02-2026 19:00:00",19.1878657,72.8304069,SO2,11,17,14
India,Maharashtra,Mumbai,"Mindspace-Malad West, Mumbai - MPCB","26-02-2026 19:00:00",19.1878657,72.8304069,CO,6,42,7
India,Maharashtra,Mumbai,"Mulund West, Mumbai - MPCB","26-02-2026 19:00:00",19.1750,72.9419,PM2.5,13,52,33
India,Maharashtra,Jalgaon,"Prabhat Colony, Jalgaon - MPCB","26-02-2026 19:00:00",21.001264,75.565602,NO2,2,21,9
India,Maharashtra,Jalna,"Old MIDC, Jalna - MPCB","26-02-2026 19:00:00",19.854616,75.905894,NH3,NA,NA,NA
India,Maharashtra,Jalna,"Old MIDC, Jalna - MPCB","26-02-2026 19:00:00",19.854616,75.905894,SO2,NA,NA,NA
India,Maharashtra,Kalyan,"Pimpleshwar Mandir, Kalyan - MPCB","26-02-2026 19:00:00",19.192056,72.9585188,PM2.5,11,76,43
India,Maharashtra,Kalyan,"Pimpleshwar Mandir, Kalyan - MPCB","26-02-2026 19:00:00",19.192056,72.9585188,PM10,53,117,80
India,Maharashtra,Kalyan,"Pimpleshwar Mandir, Kalyan - MPCB","26-02-2026 19:00:00",19.192056,72.9585188,NH3,NA,NA,NA
India,Nagaland,Kohima,"PWD Junction, Kohima - NPCB","26-02-2026 19:00:00",25.6635413,94.0989878,PM2.5,1,99,52
India,Odisha,Angul,"Hakimapada, Angul - OSPCB","26-02-2026 19:00:00",20.832874,85.104082,NO2,18,69,36
India,Odisha,Angul,"Hakimapada, Angul - OSPCB","26-02-2026 19:00:00",20.832874,85.104082,NH3,1,9,5
India,Odisha,Angul,"Hakimapada, Angul - OSPCB","26-02-2026 19:00:00",20.832874,85.104082,SO2,12,65,20
India,Odisha,Angul,"Hakimapada, Angul - OSPCB","26-02-2026 19:00:00",20.832874,85.104082,OZONE,21,257,215
India,Odisha,Balasore,"Kalidaspur, Balasore - OSPCB","26-02-2026 19:00:00",21.51161,86.89088,NH3,1,3,1
India,Odisha,Balasore,"Kalidaspur, Balasore - OSPCB","26-02-2026 19:00:00",21.51161,86.89088,OZONE,31,138,124
India,Odisha,Barbil,"Forest Office, Barbil - OSPCB","26-02-2026 19:00:00",22.1166054,85.3945546,SO2,9,48,19
India,Odisha,Baripada,"Meher Colony, Baripada - OSPCB","26-02-2026 19:00:00",21.941841,86.728318,PM2.5,48,127,85
India,Odisha,Baripada,"Meher Colony, Baripada - OSPCB","26-02-2026 19:00:00",21.941841,86.728318,PM10,60,120,85
India,Maharashtra,Pimpri-Chinchwad,"Park Street Wakad, Pimpri Chinchwad - MPCB","26-02-2026 19:00:00",18.59051,73.77946,CO,15,57,18
India,Maharashtra,Pimpri-Chinchwad,"Park Street Wakad, Pimpri Chinchwad - MPCB","26-02-2026 19:00:00",18.59051,73.77946,OZONE,1,95,68
India,Maharashtra,Pimpri-Chinchwad,"Savta Mali Nagar, Pimpri-Chinchwad - IITM","26-02-2026 19:00:00",18.614767,73.799516,NO2,13,68,39
India,Maharashtra,Pimpri-Chinchwad,"Savta Mali Nagar, Pimpri-Chinchwad - IITM","26-02-2026 19:00:00",18.614767,73.799516,CO,40,103,59
India,Maharashtra,Pimpri-Chinchwad,"Thergaon, Pimpri Chinchwad - MPCB","26-02-2026 19:00:00",18.616318,73.765797,NO2,15,53,35
India,Maharashtra,Pimpri-Chinchwad,"Thergaon, Pimpri Chinchwad - MPCB","26-02-2026 19:00:00",18.616318,73.765797,NH3,5,11,7
India,Maharashtra,Pune,"Bhumkar Nagar, Pune - IITM","26-02-2026 19:00:00",18.605770,73.749976,PM10,42,135,82
India,Maharashtra,Pune,"Hadapsar, Pune - IITM","26-02-2026 19:00:00",18.501793,73.927532,PM2.5,21,318,85
India,Maharashtra,Nashik,"MIDC Ambad, Nashik - MPCB","26-02-2026 19:00:00",19.950220,73.731480,NH3,2,4,3
India,Maharashtra,Nashik,"MIDC Ambad, Nashik - MPCB","26-02-2026 19:00:00",19.950220,73.731480,SO2,12,20,16
